# Program:featureCounts v2.0.2; Command:"featureCounts" "-a" "../final_assembly.gff3" "-o" "read_counts.tsv" "-t" "CDS" "-g" "ID" "-M" "--fraction" "-s" "0" "-T" "8" "mapped.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	mapped.sorted.bam
OMCOBO_02030	contig_2	2289847	2291118	-	1272	7885
OMCOBO_02031	contig_2	2291225	2291395	-	171	228
OMCOBO_02032	contig_2	2291425	2292234	-	810	10243
OMCOBO_02033	contig_2	2292434	2292868	-	435	178
OMCOBO_02034	contig_2	2292993	2293235	-	243	3024
OMCOBO_02035	contig_2	2293322	2293984	-	663	122
OMCOBO_02036	contig_2	2294031	2295566	-	1536	3516
OMCOBO_02037	contig_2	2295578	2295958	-	381	536
OMCOBO_02038	contig_2	2295991	2296161	+	171	12
OMCOBO_02039	contig_2	2296227	2296859	+	633	951
OMCOBO_02040	contig_2	2296900	2297817	-	918	244
OMCOBO_02041	contig_2	2297864	2298643	+	780	11228
OMCOBO_02042	contig_2	2298646	2300592	+	1947	12779
OMCOBO_02043	contig_2	2300589	2301365	+	777	3382
OMCOBO_02044	contig_2	2301458	2302213	-	756	3799
OMCOBO_02045	contig_2	2302219	2302629	-	411	1032
OMCOBO_02046	contig_2	2302667	2303407	-	741	2840
OMCOBO_02047	contig_2	2303404	2304057	-	654	3568
OMCOBO_02048	contig_2	2304054	2304218	-	165	288
OMCOBO_02049	contig_2	2304218	2304823	-	606	3448
OMCOBO_02050	contig_2	2304820	2305971	-	1152	3300
OMCOBO_02051	contig_2	2305980	2307323	-	1344	5935
OMCOBO_02052	contig_2	2307749	2309287	+	1539	2874
OMCOBO_02053	contig_2	2309338	2310075	+	738	2699
OMCOBO_02054	contig_2	2310145	2310660	+	516	109
OMCOBO_02055	contig_2	2310860	2311588	-	729	775
OMCOBO_02056	contig_2	2311585	2312409	-	825	294
OMCOBO_02057	contig_2	2312534	2313505	-	972	1121
OMCOBO_02058	contig_2	2313640	2314908	-	1269	1814
OMCOBO_02059	contig_2	2315177	2315341	+	165	0
OMCOBO_02060	contig_2	2315476	2319033	-	3558	12903
OMCOBO_02061	contig_2	2319354	2320673	+	1320	134
OMCOBO_02062	contig_2	2320758	2321414	+	657	352
OMCOBO_02063	contig_2	2321521	2322366	+	846	1580
OMCOBO_02064	contig_2	2322489	2323184	+	696	32
OMCOBO_02065	contig_2	2323236	2324156	+	921	586
OMCOBO_02066	contig_2	2324251	2324874	-	624	417
OMCOBO_02067	contig_2	2324965	2326098	+	1134	1468
OMCOBO_02068	contig_2	2326135	2327727	-	1593	325
OMCOBO_02069	contig_2	2327867	2328748	-	882	7667
OMCOBO_02070	contig_2	2328894	2329496	-	603	2523
OMCOBO_02071	contig_2	2329631	2330434	-	804	202
OMCOBO_02072	contig_2	2331012	2334155	+	3144	15603
OMCOBO_02073	contig_2	2334376	2335491	-	1116	30912
OMCOBO_02074	contig_2	2335541	2335834	-	294	78770
OMCOBO_02075	contig_2	2335902	2336522	-	621	15839
OMCOBO_02076	contig_2	2336646	2337380	-	735	6119
OMCOBO_02077	contig_2	2337377	2338129	-	753	2525
OMCOBO_02078	contig_2	2338144	2339385	-	1242	28106
OMCOBO_02079	contig_2	2339667	2340353	-	687	1931
OMCOBO_02080	contig_2	2340505	2341596	-	1092	9740
OMCOBO_02081	contig_2	2341603	2342955	-	1353	4461
OMCOBO_02082	contig_2	2343015	2344526	-	1512	7117
OMCOBO_02083	contig_2	2344523	2345596	-	1074	18497
OMCOBO_02084	contig_2	2345593	2347035	-	1443	8994
OMCOBO_02085	contig_2	2347098	2348864	-	1767	6136
OMCOBO_02086	contig_2	2348883	2350826	-	1944	3225
OMCOBO_02087	contig_2	2350941	2351618	-	678	287
OMCOBO_02088	contig_2	2351615	2352574	-	960	1456
OMCOBO_02089	contig_2	2353043	2353624	+	582	2529
OMCOBO_02090	contig_2	2353881	2354906	+	1026	3188
OMCOBO_02091	contig_2	2354906	2356312	+	1407	1027
OMCOBO_02092	contig_2	2356309	2358729	+	2421	1275
OMCOBO_02093	contig_2	2359178	2359579	-	402	4049
OMCOBO_02094	contig_2	2359926	2360681	-	756	2607
OMCOBO_02095	contig_2	2360788	2361306	-	519	866
OMCOBO_02096	contig_2	2361539	2362333	+	795	144
OMCOBO_02097	contig_2	2362305	2364512	+	2208	645
OMCOBO_02098	contig_2	2364509	2365162	+	654	2782
OMCOBO_02099	contig_2	2365529	2366149	+	621	1693
OMCOBO_02100	contig_2	2366246	2367754	+	1509	2358
OMCOBO_02101	contig_2	2367905	2368993	-	1089	3267
OMCOBO_02102	contig_2	2369030	2369902	-	873	9367
OMCOBO_02103	contig_2	2370080	2370730	-	651	1153
OMCOBO_02104	contig_2	2370840	2371205	-	366	1956
OMCOBO_02105	contig_2	2371307	2372566	-	1260	1977
OMCOBO_02106	contig_2	2372820	2374052	+	1233	446
OMCOBO_02107	contig_2	2374049	2374318	+	270	12
OMCOBO_02108	contig_2	2374327	2375169	+	843	566
OMCOBO_02109	contig_2	2375166	2375576	-	411	169
OMCOBO_02110	contig_2	2375795	2377741	+	1947	3881
OMCOBO_02111	contig_2	2377800	2378699	+	900	685
OMCOBO_02112	contig_2	2378740	2379360	-	621	668
OMCOBO_02113	contig_2	2379516	2379992	+	477	349
OMCOBO_02114	contig_2	2380033	2380341	-	309	693
OMCOBO_02115	contig_2	2380497	2381840	-	1344	48062
OMCOBO_02116	contig_2	2382104	2384071	+	1968	502
OMCOBO_02117	contig_2	2384037	2385053	-	1017	299
OMCOBO_02118	contig_2	2385203	2386231	-	1029	647
OMCOBO_02119	contig_2	2386421	2387092	-	672	247
OMCOBO_02120	contig_2	2387089	2388309	-	1221	641
OMCOBO_02121	contig_2	2388530	2389252	-	723	3294
OMCOBO_02122	contig_2	2389505	2390302	+	798	5309
OMCOBO_02123	contig_2	2390289	2390942	+	654	690
OMCOBO_02124	contig_2	2390959	2391777	-	819	796
OMCOBO_02125	contig_2	2391783	2392724	-	942	2787
OMCOBO_02126	contig_2	2392849	2393409	-	561	412
OMCOBO_02127	contig_2	2393460	2394668	-	1209	1205
OMCOBO_02128	contig_2	2394671	2395162	-	492	1985
OMCOBO_02129	contig_2	2395345	2396121	-	777	1325
OMCOBO_02130	contig_2	2396384	2398180	+	1797	1618
OMCOBO_02131	contig_2	2398272	2399414	-	1143	841
OMCOBO_02132	contig_2	2399619	2400977	+	1359	32
OMCOBO_02133	contig_2	2400934	2402265	-	1332	209
OMCOBO_02134	contig_2	2402381	2403469	-	1089	386
OMCOBO_02135	contig_2	2403706	2404731	-	1026	15109
OMCOBO_02136	contig_2	2405038	2406411	-	1374	1094
OMCOBO_02137	contig_2	2406430	2406669	-	240	295
OMCOBO_02138	contig_2	2406864	2407595	+	732	16
OMCOBO_02139	contig_2	2407592	2407873	+	282	2924
OMCOBO_02140	contig_2	2408414	2409790	-	1377	377
OMCOBO_02141	contig_2	2410183	2411247	-	1065	1026
OMCOBO_02142	contig_2	2411392	2413029	-	1638	95199
OMCOBO_02143	contig_2	2413026	2414069	-	1044	72940
OMCOBO_02144	contig_2	2414066	2414875	-	810	32801
OMCOBO_02145	contig_2	2414953	2415573	-	621	46671
OMCOBO_02146	contig_2	2415857	2416270	+	414	1556
OMCOBO_02147	contig_2	2416313	2417590	-	1278	1322
OMCOBO_02148	contig_2	2417722	2418120	-	399	13562
OMCOBO_02149	contig_2	2418117	2419847	-	1731	112081
OMCOBO_02150	contig_2	2419844	2420806	-	963	74395
OMCOBO_02151	contig_2	2421089	2422510	+	1422	836
OMCOBO_02152	contig_2	2422530	2423504	-	975	14891
OMCOBO_02153	contig_2	2423816	2425309	+	1494	409
OMCOBO_02154	contig_2	2425442	2425795	-	354	12961
OMCOBO_02155	contig_2	2426134	2427327	+	1194	7702
OMCOBO_02156	contig_2	2427418	2428872	-	1455	160
OMCOBO_02157	contig_2	2428935	2429240	-	306	0
OMCOBO_02158	contig_2	2429432	2430277	+	846	859
OMCOBO_02159	contig_2	2430256	2430453	+	198	1775
OMCOBO_02160	contig_2	2430490	2431581	-	1092	824
OMCOBO_02161	contig_2	2431596	2431709	-	114	18
OMCOBO_02162	contig_2	2432010	2432927	+	918	132
OMCOBO_02163	contig_2	2433021	2436197	-	3177	5897
OMCOBO_02164	contig_2	2436432	2437118	-	687	348
OMCOBO_02165	contig_2	2437136	2438494	-	1359	576
OMCOBO_02166	contig_2	2438579	2438857	-	279	2806
OMCOBO_02167	contig_2	2438937	2439722	-	786	24180
OMCOBO_02168	contig_2	2440024	2440629	+	606	3576
OMCOBO_02169	contig_2	2440690	2440902	-	213	272
OMCOBO_02170	contig_2	2441122	2442363	+	1242	39
OMCOBO_02171	contig_2	2442480	2443124	+	645	7
OMCOBO_02172	contig_2	2443204	2444250	+	1047	338
OMCOBO_02173	contig_2	2444502	2445227	+	726	299
OMCOBO_02174	contig_2	2445284	2446087	+	804	58
OMCOBO_02175	contig_2	2446278	2447822	+	1545	8426
OMCOBO_02176	contig_2	2448130	2449518	+	1389	124693
OMCOBO_02177	contig_2	2449573	2451303	+	1731	54756
OMCOBO_02178	contig_2	2451453	2452076	+	624	973
OMCOBO_02179	contig_2	2452395	2455070	+	2676	9222
OMCOBO_02180	contig_2	2455260	2456372	+	1113	410
OMCOBO_02181	contig_2	2456333	2457340	-	1008	131
OMCOBO_02182	contig_2	2457501	2459399	-	1899	50
OMCOBO_02183	contig_2	2459653	2460171	+	519	25
OMCOBO_02184	contig_2	2460257	2461150	+	894	256
OMCOBO_02185	contig_2	2461324	2462580	+	1257	2506
OMCOBO_02186	contig_2	2462612	2464069	-	1458	13151
OMCOBO_02187	contig_2	2464383	2465198	+	816	6407
OMCOBO_02188	contig_2	2465340	2466290	+	951	7557
OMCOBO_02189	contig_2	2466516	2466731	+	216	366
OMCOBO_02190	contig_2	2466742	2467452	+	711	5770
OMCOBO_02191	contig_2	2467745	2468236	-	492	1709
OMCOBO_02192	contig_2	2468633	2470042	+	1410	28286
OMCOBO_02193	contig_2	2471031	2471678	+	648	1627
OMCOBO_02194	contig_2	2472238	2472510	-	273	9924
OMCOBO_02195	contig_2	2472635	2474230	-	1596	9260
OMCOBO_02196	contig_2	2474674	2475696	+	1023	1170
OMCOBO_02197	contig_2	2475850	2476755	+	906	955
OMCOBO_02198	contig_2	2476782	2477606	+	825	209
OMCOBO_02199	contig_2	2477853	2478467	+	615	407
OMCOBO_02200	contig_2	2478443	2479339	-	897	24
OMCOBO_02201	contig_2	2479336	2480157	-	822	41
OMCOBO_02202	contig_2	2480286	2481557	+	1272	107
OMCOBO_02203	contig_2	2481548	2482195	+	648	305
OMCOBO_02204	contig_2	2482419	2482664	+	246	2034
OMCOBO_02205	contig_2	2482757	2484757	+	2001	3231
OMCOBO_02206	contig_2	2484865	2485770	+	906	619
OMCOBO_02207	contig_2	2485772	2487031	+	1260	129
OMCOBO_02208	contig_2	2487140	2487835	+	696	722
OMCOBO_02209	contig_2	2487891	2488523	+	633	57
OMCOBO_02210	contig_2	2488457	2491135	-	2679	132
OMCOBO_02211	contig_2	2491318	2492355	-	1038	59
OMCOBO_02212	contig_2	2492352	2494022	-	1671	401
OMCOBO_02213	contig_2	2494024	2494860	-	837	437
OMCOBO_02214	contig_2	2494863	2495798	-	936	466
OMCOBO_02215	contig_2	2495795	2497069	-	1275	971
OMCOBO_02216	contig_2	2497292	2498941	+	1650	4183
OMCOBO_02217	contig_2	2498943	2500019	+	1077	5763
OMCOBO_02218	contig_2	2500172	2501029	+	858	2125
OMCOBO_02219	contig_2	2501109	2502785	-	1677	27
OMCOBO_02220	contig_2	2502846	2504384	-	1539	30
OMCOBO_02221	contig_2	2504568	2505191	+	624	468
OMCOBO_02222	contig_2	2505219	2508242	-	3024	1468
OMCOBO_02223	contig_2	2508295	2508402	-	108	275
OMCOBO_02224	contig_2	2508640	2509428	+	789	7554
OMCOBO_02225	contig_2	2509412	2510230	-	819	1044
OMCOBO_02227	contig_2	2511589	2511729	+	141	0
OMCOBO_02228	contig_2	2511726	2512115	+	390	16
OMCOBO_02229	contig_2	2512279	2512521	+	243	0
OMCOBO_02230	contig_2	2512518	2512805	+	288	25
OMCOBO_02231	contig_2	2512802	2513803	+	1002	9
OMCOBO_02232	contig_2	2513800	2514306	+	507	3
OMCOBO_02233	contig_2	2514303	2514638	+	336	0
OMCOBO_02234	contig_2	2514862	2515203	+	342	0
OMCOBO_02235	contig_2	2515215	2515757	+	543	8
OMCOBO_02236	contig_2	2515777	2517804	+	2028	130
OMCOBO_02237	contig_2	2517971	2518426	+	456	7
OMCOBO_02238	contig_2	2518436	2518867	+	432	21
OMCOBO_02239	contig_2	2518953	2519909	+	957	0
OMCOBO_02240	contig_2	2519906	2520241	+	336	0
OMCOBO_02241	contig_2	2520238	2521785	+	1548	142
OMCOBO_02242	contig_2	2522083	2522304	+	222	0
OMCOBO_02243	contig_2	2522383	2523651	+	1269	85
OMCOBO_02244	contig_2	2523728	2525089	-	1362	25701
OMCOBO_02245	contig_2	2525269	2525403	-	135	19
OMCOBO_02246	contig_2	2525400	2526251	-	852	8
OMCOBO_02247	contig_2	2526248	2527012	-	765	71
OMCOBO_02248	contig_2	2527473	2529476	+	2004	275
OMCOBO_02249	contig_2	2529522	2531393	+	1872	424
OMCOBO_02250	contig_2	2531453	2532721	-	1269	194
OMCOBO_02251	contig_2	2532933	2533952	-	1020	5906
OMCOBO_02252	contig_2	2534184	2534864	-	681	1026
OMCOBO_02253	contig_2	2534861	2536492	-	1632	634
OMCOBO_02254	contig_2	2536757	2537659	+	903	3190
OMCOBO_02255	contig_2	2537751	2538788	+	1038	1044
OMCOBO_02256	contig_2	2538785	2539618	+	834	970
OMCOBO_02257	contig_2	2539672	2543154	-	3483	978
OMCOBO_02258	contig_2	2543307	2544113	+	807	561
OMCOBO_02259	contig_2	2544133	2544351	-	219	174
OMCOBO_02260	contig_2	2544446	2545192	-	747	1408
OMCOBO_02261	contig_2	2545236	2546087	-	852	48
OMCOBO_02262	contig_2	2546125	2547060	-	936	6
OMCOBO_02263	contig_2	2547057	2548397	-	1341	87
OMCOBO_02264	contig_2	2548529	2548690	+	162	26
OMCOBO_02265	contig_2	2548757	2549446	-	690	231
OMCOBO_02266	contig_2	2549612	2550571	+	960	104
OMCOBO_02267	contig_2	2550678	2551325	+	648	56
OMCOBO_02268	contig_2	2551344	2551619	-	276	113
OMCOBO_02269	contig_2	2551688	2552545	+	858	7795
OMCOBO_02270	contig_2	2552705	2553370	+	666	5103
OMCOBO_02271	contig_2	2553635	2554624	+	990	2028
OMCOBO_02272	contig_2	2554664	2555404	-	741	2359
OMCOBO_02273	contig_2	2555548	2556147	-	600	1594
OMCOBO_02274	contig_2	2556318	2556500	+	183	5
OMCOBO_02275	contig_2	2556552	2557505	-	954	173
OMCOBO_02276	contig_2	2557558	2558628	-	1071	152
OMCOBO_02277	contig_2	2558715	2560067	-	1353	2009
OMCOBO_02278	contig_2	2560352	2561257	+	906	1064
OMCOBO_02279	contig_2	2561313	2562230	+	918	289
OMCOBO_02280	contig_2	2562259	2562639	-	381	58
OMCOBO_02281	contig_2	2562973	2563497	-	525	1410
OMCOBO_02282	contig_2	2563679	2563993	+	315	38
OMCOBO_02283	contig_2	2564325	2564828	+	504	179
OMCOBO_02284	contig_2	2565043	2565237	-	195	124
OMCOBO_02285	contig_2	2565673	2565930	+	258	0
OMCOBO_02286	contig_2	2566020	2566733	+	714	10
OMCOBO_02287	contig_2	2566741	2567433	+	693	133
OMCOBO_02288	contig_2	2567438	2567722	+	285	177
OMCOBO_02289	contig_2	2568187	2569038	-	852	1188
OMCOBO_02290	contig_2	2569182	2569415	+	234	5
OMCOBO_02291	contig_2	2569713	2570072	+	360	30
OMCOBO_02292	contig_2	2570167	2570457	+	291	108
OMCOBO_02293	contig_2	2570740	2571060	+	321	111
OMCOBO_02295	contig_2	2571836	2572642	+	807	69
OMCOBO_02296	contig_2	2572639	2573322	+	684	43
OMCOBO_02297	contig_2	2573309	2574793	-	1485	29
OMCOBO_02298	contig_2	2574930	2575727	+	798	391
OMCOBO_02299	contig_2	2575818	2576483	+	666	151
OMCOBO_02300	contig_2	2576554	2577747	-	1194	1391
OMCOBO_02301	contig_2	2577751	2578224	-	474	3556
OMCOBO_02302	contig_2	2578491	2579378	-	888	6275
OMCOBO_02303	contig_2	2579501	2580529	-	1029	372
OMCOBO_02304	contig_2	2580759	2582315	+	1557	4958
OMCOBO_02305	contig_2	2582324	2582494	+	171	10
OMCOBO_02306	contig_2	2582608	2583549	-	942	337
OMCOBO_02307	contig_2	2583612	2584697	-	1086	164
OMCOBO_02308	contig_2	2584764	2585657	-	894	120
OMCOBO_02309	contig_2	2586051	2587307	+	1257	1138
OMCOBO_02310	contig_2	2587304	2587909	+	606	153
OMCOBO_02311	contig_2	2587932	2589368	-	1437	1546
OMCOBO_02312	contig_2	2589578	2590771	-	1194	263
OMCOBO_02313	contig_2	2590847	2593033	-	2187	231
OMCOBO_02314	contig_2	2593542	2594201	+	660	395
OMCOBO_02315	contig_2	2594221	2595114	+	894	211
OMCOBO_02316	contig_2	2595306	2596130	+	825	1251
OMCOBO_02317	contig_2	2596303	2597313	+	1011	2046
OMCOBO_02318	contig_2	2597754	2598590	+	837	642
OMCOBO_02319	contig_2	2598815	2599402	-	588	257
OMCOBO_02320	contig_2	2599531	2600601	-	1071	382
OMCOBO_02321	contig_2	2600598	2601410	-	813	195
OMCOBO_02322	contig_2	2601487	2602872	-	1386	2536
OMCOBO_02323	contig_2	2603102	2603764	+	663	1503
OMCOBO_02324	contig_2	2603866	2604099	-	234	60
OMCOBO_02325	contig_2	2604099	2605550	-	1452	517
OMCOBO_02326	contig_2	2605778	2606857	+	1080	1288
OMCOBO_02327	contig_2	2607296	2608636	+	1341	683
OMCOBO_02328	contig_2	2608636	2609307	+	672	120
OMCOBO_02329	contig_2	2609304	2610533	+	1230	636
OMCOBO_02330	contig_2	2610530	2612152	+	1623	759
OMCOBO_02331	contig_2	2612149	2613027	+	879	142
OMCOBO_02332	contig_2	2613084	2614253	-	1170	739
OMCOBO_02333	contig_2	2614529	2615761	+	1233	2807
OMCOBO_02334	contig_2	2615733	2616107	-	375	7
OMCOBO_02335	contig_2	2616117	2617790	-	1674	14779
OMCOBO_02336	contig_2	2617907	2618446	+	540	18
OMCOBO_02337	contig_2	2618439	2619458	+	1020	23
OMCOBO_02338	contig_2	2619931	2621412	+	1482	460
OMCOBO_02339	contig_2	2621598	2622743	+	1146	220
OMCOBO_02340	contig_2	2622770	2623006	-	237	223
OMCOBO_02341	contig_2	2623239	2623565	+	327	1401
OMCOBO_02342	contig_2	2623698	2624642	-	945	2671
OMCOBO_02343	contig_2	2624702	2625157	-	456	63
OMCOBO_02344	contig_2	2625353	2625676	-	324	97
OMCOBO_02345	contig_2	2625930	2626043	-	114	46
OMCOBO_02346	contig_2	2626040	2626261	-	222	84
OMCOBO_02347	contig_2	2626530	2627360	+	831	705
OMCOBO_02348	contig_2	2627357	2627548	+	192	934
OMCOBO_02349	contig_2	2627721	2628041	+	321	3078
OMCOBO_02350	contig_2	2628159	2628704	+	546	2036
OMCOBO_02351	contig_2	2628730	2630811	-	2082	646
OMCOBO_02352	contig_2	2631118	2632164	+	1047	90
OMCOBO_02353	contig_2	2632451	2633113	+	663	1720
OMCOBO_02354	contig_2	2633207	2633953	-	747	94
OMCOBO_02355	contig_2	2634099	2634743	+	645	63
OMCOBO_02356	contig_2	2635048	2636967	+	1920	45
OMCOBO_02357	contig_2	2637091	2637555	+	465	153
OMCOBO_02358	contig_2	2637713	2638348	+	636	2798
OMCOBO_02359	contig_2	2638375	2639295	-	921	1594
OMCOBO_02360	contig_2	2639552	2640745	+	1194	277
OMCOBO_02361	contig_2	2641051	2641707	+	657	65
OMCOBO_02362	contig_2	2641860	2642639	+	780	442
OMCOBO_02363	contig_2	2642636	2643484	+	849	1234
OMCOBO_02364	contig_2	2643799	2644998	+	1200	1014
OMCOBO_02365	contig_2	2645105	2645605	-	501	53
OMCOBO_02366	contig_2	2645712	2646263	-	552	152
OMCOBO_02367	contig_2	2646504	2646650	-	147	0
OMCOBO_02368	contig_2	2646647	2647264	-	618	44
OMCOBO_02369	contig_2	2647579	2648040	-	462	108
OMCOBO_02371	contig_2	2648753	2650165	+	1413	1304
OMCOBO_02372	contig_2	2650350	2651138	+	789	1134
OMCOBO_02373	contig_2	2651326	2652030	+	705	207
OMCOBO_02374	contig_2	2652089	2652301	+	213	25
OMCOBO_02375	contig_2	2652322	2652981	-	660	1695
OMCOBO_02376	contig_2	2653034	2653861	-	828	17
OMCOBO_02377	contig_2	2653861	2656326	-	2466	79
OMCOBO_02378	contig_2	2656462	2657634	-	1173	26
OMCOBO_02379	contig_2	2657853	2658965	+	1113	723
OMCOBO_02380	contig_2	2659054	2659788	-	735	1222
OMCOBO_02381	contig_2	2659890	2661029	-	1140	7105
OMCOBO_02382	contig_2	2661285	2661860	-	576	6757
OMCOBO_02383	contig_2	2661977	2662552	-	576	57028
OMCOBO_02384	contig_2	2662734	2663192	-	459	3272
OMCOBO_02385	contig_2	2663344	2663766	-	423	1835
OMCOBO_02386	contig_2	2664284	2667031	+	2748	64646
OMCOBO_02387	contig_2	2667130	2667561	-	432	9
OMCOBO_02388	contig_2	2668127	2669728	-	1602	10827
OMCOBO_02389	contig_2	2669844	2670506	+	663	185
OMCOBO_02390	contig_2	2670727	2671941	+	1215	1141
OMCOBO_02391	contig_2	2672137	2673015	+	879	768
OMCOBO_02392	contig_2	2673149	2674570	+	1422	508
OMCOBO_02393	contig_2	2674567	2675247	+	681	142
OMCOBO_02394	contig_2	2675461	2676627	+	1167	36
OMCOBO_02395	contig_2	2676752	2678041	+	1290	34
OMCOBO_02396	contig_2	2678110	2679132	-	1023	2707
OMCOBO_02397	contig_2	2679140	2679655	-	516	466
OMCOBO_02398	contig_2	2679845	2680666	+	822	1858
OMCOBO_02399	contig_2	2680705	2681403	-	699	167
OMCOBO_02400	contig_2	2681435	2682619	+	1185	1513
OMCOBO_02401	contig_2	2682709	2683665	+	957	4063
OMCOBO_02402	contig_2	2683679	2684725	+	1047	8896
OMCOBO_02403	contig_2	2684833	2685081	+	249	13959
OMCOBO_02404	contig_2	2685158	2686444	+	1287	11563
OMCOBO_02405	contig_2	2686534	2687424	-	891	173
OMCOBO_02406	contig_2	2687526	2688020	-	495	759
OMCOBO_02407	contig_2	2688346	2689284	+	939	918
OMCOBO_02408	contig_2	2689488	2690189	+	702	322
OMCOBO_02409	contig_2	2690176	2692737	-	2562	1216
OMCOBO_02410	contig_2	2692882	2693526	+	645	72
OMCOBO_02411	contig_2	2693603	2695078	+	1476	1769
OMCOBO_02412	contig_2	2695165	2696085	-	921	632
OMCOBO_02413	contig_2	2696178	2697095	-	918	916
OMCOBO_02414	contig_2	2697092	2698099	-	1008	440
OMCOBO_02415	contig_2	2698089	2699750	-	1662	538
OMCOBO_02416	contig_2	2699897	2700898	-	1002	111
OMCOBO_02417	contig_2	2701177	2701605	-	429	2152
OMCOBO_02418	contig_2	2701889	2702911	-	1023	909
OMCOBO_02419	contig_2	2702982	2703476	+	495	97
OMCOBO_02420	contig_2	2703510	2704184	+	675	1172
OMCOBO_02421	contig_2	2704366	2704746	-	381	192
OMCOBO_02422	contig_2	2705138	2706472	-	1335	141
OMCOBO_02423	contig_2	2706484	2706630	-	147	4
OMCOBO_02424	contig_2	2706960	2707970	+	1011	20
OMCOBO_02425	contig_2	2708283	2709506	+	1224	7
OMCOBO_02426	contig_2	2709514	2710239	+	726	0
OMCOBO_02427	contig_2	2710236	2714630	+	4395	184
OMCOBO_02428	contig_2	2714627	2716258	+	1632	53
OMCOBO_02429	contig_2	2716255	2716983	+	729	13
OMCOBO_02430	contig_2	2717181	2718497	+	1317	204
OMCOBO_02431	contig_2	2718494	2718664	+	171	0
OMCOBO_02432	contig_2	2718661	2718924	+	264	52
OMCOBO_02433	contig_2	2718921	2719796	+	876	554
OMCOBO_02434	contig_2	2719771	2720427	+	657	137
OMCOBO_02435	contig_2	2720879	2721910	+	1032	1476
OMCOBO_02436	contig_2	2722025	2722639	-	615	2205
OMCOBO_02437	contig_2	2722645	2723058	-	414	1945
OMCOBO_02438	contig_2	2723535	2724335	+	801	730
OMCOBO_02439	contig_2	2724499	2725374	+	876	2198
OMCOBO_02443	contig_2	2726109	2726408	+	300	119
OMCOBO_02444	contig_2	2726476	2727930	+	1455	661
OMCOBO_02445	contig_2	2727947	2729119	-	1173	1217
OMCOBO_02446	contig_2	2729431	2731347	-	1917	5229
OMCOBO_02447	contig_2	2731425	2732444	-	1020	5854
OMCOBO_02448	contig_2	2732454	2733716	-	1263	7625
OMCOBO_02449	contig_2	2733940	2735307	-	1368	2803
OMCOBO_02450	contig_2	2735334	2736317	-	984	38
OMCOBO_02451	contig_2	2736479	2738641	+	2163	433
OMCOBO_02452	contig_2	2738660	2739670	-	1011	1959
OMCOBO_02453	contig_2	2739675	2739815	-	141	8
OMCOBO_02454	contig_2	2739779	2740234	-	456	42
OMCOBO_02455	contig_2	2740335	2741159	+	825	226
OMCOBO_02456	contig_2	2741197	2742435	-	1239	506
OMCOBO_02457	contig_2	2742437	2742916	-	480	89
OMCOBO_02458	contig_2	2743118	2743483	+	366	2
OMCOBO_02459	contig_2	2743869	2744666	+	798	1846
OMCOBO_02460	contig_2	2744697	2745485	-	789	1720
OMCOBO_02461	contig_2	2745653	2746012	+	360	301
OMCOBO_02462	contig_2	2746162	2746572	+	411	1276
OMCOBO_02463	contig_2	2747010	2747669	+	660	1166
OMCOBO_02464	contig_2	2747916	2749034	-	1119	70
OMCOBO_02465	contig_2	2749689	2750756	+	1068	989
OMCOBO_02466	contig_2	2750806	2751108	-	303	137
OMCOBO_02467	contig_2	2751312	2752136	+	825	573
OMCOBO_02468	contig_2	2752139	2752360	+	222	1249
OMCOBO_02469	contig_2	2752384	2753583	+	1200	2203
OMCOBO_02470	contig_2	2753752	2754549	+	798	199
OMCOBO_02471	contig_2	2754619	2756664	+	2046	29
OMCOBO_02472	contig_2	2756806	2758203	+	1398	31
OMCOBO_02473	contig_2	2758203	2760842	+	2640	64
OMCOBO_02474	contig_2	2760839	2761195	+	357	18
OMCOBO_02475	contig_2	2761238	2762176	+	939	1636
OMCOBO_02476	contig_2	2762381	2764273	+	1893	232
OMCOBO_02477	contig_2	2764859	2766118	+	1260	5069
OMCOBO_02478	contig_2	2766115	2767038	+	924	1852
OMCOBO_02479	contig_2	2767043	2767879	+	837	975
OMCOBO_02480	contig_2	2768213	2769160	+	948	508
OMCOBO_02481	contig_2	2769204	2770202	-	999	1951
OMCOBO_02482	contig_2	2770905	2771804	+	900	640
OMCOBO_02483	contig_2	2772209	2773867	+	1659	26
OMCOBO_02484	contig_2	2773957	2775381	+	1425	169
OMCOBO_02485	contig_2	2775626	2776192	+	567	199
OMCOBO_02486	contig_2	2776300	2778459	-	2160	50350
OMCOBO_02487	contig_2	2778782	2781517	-	2736	5367
OMCOBO_02488	contig_2	2781957	2782145	-	189	28
OMCOBO_02489	contig_2	2782497	2783624	-	1128	2175
OMCOBO_02490	contig_2	2783699	2785156	+	1458	519
OMCOBO_02491	contig_2	2785174	2786151	-	978	1138
OMCOBO_02492	contig_2	2786241	2787719	+	1479	368
OMCOBO_02493	contig_2	2787891	2788895	+	1005	364
OMCOBO_02494	contig_2	2789572	2790153	+	582	1210
OMCOBO_02495	contig_2	2790306	2791688	-	1383	26038
OMCOBO_02496	contig_2	2791911	2792873	+	963	69522
